Co_Code,Co_Name,_Operating_Expense_Rate,_Research_and_development_expense_rate,_Cash_flow_rate,_Interest_bearing_debt_interest_rate,_Tax_rate_A,_Cash_Flow_Per_Share,_Per_Share_Net_profit_before_tax_Yuan_,_Realized_Sales_Gross_Profit_Growth_Rate,_Operating_Profit_Growth_Rate,_Continuous_Net_Profit_Growth_Rate,_Total_Asset_Growth_Rate,_Net_Value_Growth_Rate,_Total_Asset_Return_Growth_Rate_Ratio,_Cash_Reinvestment_perc,_Current_Ratio,_Quick_Ratio,_Interest_Expense_Ratio,_Total_debt_to_Total_net_worth,_Long_term_fund_suitability_ratio_A,_Net_profit_before_tax_to_Paid_in_capital,_Total_Asset_Turnover,_Accounts_Receivable_Turnover,_Average_Collection_Days,_Inventory_Turnover_Rate_times,_Fixed_Assets_Turnover_Frequency,_Net_Worth_Turnover_Rate_times,_Operating_profit_per_person,_Allocation_rate_per_person,_Quick_Assets_to_Total_Assets,_Cash_to_Total_Assets,_Quick_Assets_to_Current_Liability,_Cash_to_Current_Liability,_Operating_Funds_to_Liability,_Inventory_to_Working_Capital,_Inventory_to_Current_Liability,_Long_term_Liability_to_Current_Assets,_Retained_Earnings_to_Total_Assets,_Total_income_to_Total_expense,_Total_expense_to_Assets,_Current_Asset_Turnover_Rate,_Quick_Asset_Turnover_Rate,_Cash_Turnover_Rate,_Fixed_Assets_to_Assets,_Cash_Flow_to_Total_Assets,_Cash_Flow_to_Liability,_CFO_to_Assets,_Cash_Flow_to_Equity,_Current_Liability_to_Current_Assets,_Liability_Assets_Flag,_Total_assets_to_GNP_price,_No_credit_Interval,_Degree_of_Financial_Leverage_DFL,_Interest_Coverage_Ratio_Interest_expense_to_EBIT,_Net_Income_Flag,_Equity_to_Liability,Default
1619,Sheraton Proper.,0.000137839,5670000000,0.459736796,0.000259026,0,0.313114522,0.146719892,0.020458665,0.847929941,0.217548962,5880000000,0.000359692,0.263597299,0.370096122,0.004001236,0.00329263,0.630231435,0.028478283,0.004946479,0.146746098,0.08095952,0.000515354,0.012249324,0.000188016,7410000000,0.038225806,0.387406436,0.010174519,0.296518337,0.070989308,0.003300786,0.002345653,0.337251585,0.276757647,0.002165155,0.019875597,0.914446055,0.001817093,0.016604176,0.000166357,0.00014326,9240000000,0.578700684,0.597603693,0.454085734,0.540111422,0.297242197,0.07028235,0,0.001336795,0.620637819,0.026710479,0.564741911,1,0.014896594,1
2956,Smiths & Founder,4140000000,0,0.4794595,0.000329033,0.216418666,0.319834477,0.177976953,0.022107809,0.848055886,0.217607299,6220000000,0.00044314,0.26384518,0.375218882,0.021149388,0.020463838,0.630624923,0.00120282,0.005290444,0.177015308,0.031484258,0.002227791,0.002838393,19100000,3780000000,0.012741935,0.397254698,0.043042595,0.096121928,,0.021285591,0.012712557,0.352785872,0.27697486,0,0,0.944624792,0.003256645,0.002139512,0.000114267,0.000125764,7170000000,0.435948396,0.649332735,0.463619994,0.579289478,0.315244494,0.013860323,0,0.020662419,0.61221104,0.026791431,0.565159705,1,0.110013596,0
4500,Starlite Comp.,9560000000,1780000000,0.464395293,0.000562056,0.243344468,,0.208932741,0.022190112,0.848180278,0.217641504,9180000000,0.000514509,0.264745009,0.384877613,0.008456136,0.002849703,0.630839304,0.008443447,0.005299482,0.207970741,0.157421289,0.001168677,0.005412929,913000000,0.000288226,0.040967742,0.404445852,0.008748877,0.431843109,0.03369418,0.005612507,0.001284162,0.349063859,0.277567812,0.007695385,4790000000,0.945605537,0.002663129,0.016466796,0.000179057,0.00012438,2660000000,0.254069794,0.641912807,0.459092421,0.603333457,0.314384035,0.034383613,0,0.0012513,0.623644601,0.026847038,0.565411465,1,0.025791898,0
6704,Sinner Energy,6920000000,0,0.469998239,0.00010101,0.216519891,0.320011318,0.180763727,0.022172302,0.848148198,0.21761887,657000000,0.000445361,0.264093837,0.374892888,0.038795511,0.029744088,0.630635539,0.000847172,0.007297139,0.17976774,0.055472264,0.0010652,0.005934667,5160000000,0.000269313,0.015483871,0.400703286,0.006994407,0.399987765,0.014332566,0.030016322,0.003076919,0.361955319,0.277110779,0.023002316,0,0.945028647,0.002757472,0.006915142,0.000367593,0.000299613,282000000,0.100472929,0.61777607,0.436812398,0.584214234,0.311992557,0.007467829,0,0.006186312,0.631052785,0.026796795,0.565185138,1,0.146171858,0
13668,Apex Capital,6890000000,1040000000,0.459431486,0.00050205,0.279380504,0.309754545,0.170294494,0.022132241,0.848365336,0.217565925,6150000000,0.000446384,0.263824199,0.36018591,0.00650544,0.002917078,0.634926576,0.016415433,0.006294222,0.169285876,0.313343328,0.00158867,0.003980924,0.000307819,0.001592428,0.105645161,0.398882884,0.004410176,0.612476342,0.010958389,0.005847042,0.00030795,0.335085462,0.277676521,0.002055845,0.001132599,0.931491042,0.002231412,0.039572641,730000000,7180000000,37300000,0.068961081,0.637164697,0.458498281,0.530494556,0.313067409,0.044322258,0,0.000926654,0.623698697,0.044279635,0.569910114,1,0.018296981,1
26095,Darjeeling Ropew,0.000740883,0,0.459498587,0.000490049,0.044741371,0.316403763,0.170671085,0.02225266,0.848142598,0.217617549,60400000,0.000449728,0.264595038,0.373672739,0.007828369,0.001238947,0.634005699,0.015678604,0.005054488,0.169708167,0.004497751,0.000373327,0.016938139,268000000,454000000,0.010483871,0.372764071,0.278726097,0.038345605,0.02146829,0.001162729,0.001806609,0.338817767,0.278776763,0.017559371,0.050384087,0.894707512,0.002265425,0.010691675,0.002129154,0.000356708,0.000445247,0.665915125,0.647219819,0.459861683,0.553545626,0.315649915,0.037061241,0,0.002582077,0.622328804,0.030688448,0.569122395,1,0.018672399,1
70313,M K Proteins,0.000411782,0.000116303,0.459854223,0.000561056,0,0.314812195,0.149506666,0.022169331,0.848117282,0.217610219,4780000000,0.000332891,0.26423293,0.359403524,0.00640934,0.001438576,0.630167053,0.024639109,0.006240023,0.148480507,0.083958021,0.000870421,0.007266765,0.000118465,0.000159621,0.035967742,0.38896678,0.001223932,0.700512272,0.025171263,0.005950726,0.000630068,0.336330549,0.277607387,0.001540552,0,0.87393655,0.002081607,0.080836102,0.000311575,0.000301901,2870000000,0.05071052,0.633800803,0.458190293,0.534594671,0.311432368,0.044960401,0,0.000487356,0.623730074,0.026665969,0.564481261,1,0.015619686,1
6925,Negotium Intl.,0.000157266,2070000000,0.46541523,0.000259026,0.169652799,0.323229822,0.189048731,0.02207998,0.848011336,0.217612771,6930000000,0.000520873,0.264229822,0.381971611,0.005907626,0.00460519,0.630991699,0.006809291,0.005518836,0.186976849,0.065967016,0.001053027,0.006005542,0.000119803,0.000147517,0.022419355,0.394518441,0.008748676,0.188521027,0.083251184,0.004649895,0.00592892,0.347404653,0.252685183,0.003603132,0.019781212,0.940117162,0.002562519,0.012564785,0.00014407,0.000119495,0.000142044,0.256255396,0.553120359,0.4412399,0.592319025,0.299953116,0.04861634,0,0.004416783,0.623575391,0.026858995,0.565462351,1,0.029453904,0
31998,Abhishek Infra.,0.000114364,1340000000,0.466903198,0.00059806,0.001417147,0.329136309,0.192739324,0.022100019,0.848043204,0.217603041,8650000000,0.000479548,0.26427256,0.383480496,0.006469247,0.003485397,0.631286558,0.008640422,0.005012219,0.191765327,0.094452774,0.000811581,0.007791066,6130000000,7640000000,0.027903226,0.399493453,0.018655085,0.207285241,0.042171045,0.003765262,0.002237146,0.35159774,0.279647249,0.007335789,0.014507696,0.941759597,0.002579308,0.015396591,0.000159894,9660000000,540000000,0.648468527,0.656049146,0.461596987,0.615596219,0.316944371,0.044558841,0,0.002712231,0.633842873,0.026971774,0.565893905,1,0.025443054,0
7962,AVI Polymers,0.000209765,1700000000,0.449040873,0.000146015,0.253062051,0.273785103,0.182496046,0.022725741,0.848243603,0.217652199,0.000627548,0.001860175,0.270615661,0.290898253,0.009815258,0.007472361,0.630713278,0.01181116,0.008764125,0.178282181,0.395802099,0.000876508,0.007211261,0.000203875,0.004746267,0.105,0.393738269,0.000416388,0.727428528,0.027527055,0.007621772,0.000845184,0.304052375,0.27727603,0.006016457,0,0.929694561,0.002273215,0.052687305,0.000156562,0.000128623,1340000000,0.030720187,0.654698978,0.461076127,0.367338156,0.317077692,0.029725355,0,0.000120633,0.623816341,0.026815043,0.565269775,1,0.021405409,0
28410,Vishvesham Inv,0.000132982,3090000000,0.481606737,0,0.201437392,0.338579614,0.218950064,0.022134058,0.848078367,0.217616338,0.000129615,0.000687992,0.265004546,0.397768339,0.020967173,0.019768256,0.630612252,0.002024458,0.009789761,0.213452982,0.275862069,0.004557029,0.001387602,0.000605702,0.002684054,0.046612903,0.420173673,0.002688981,0.601706817,0.204873911,0.020389486,0.020032812,0.396423137,0.276998671,0.001843333,0,0.951745199,0.002528959,0.033986586,0.000102688,0.000109499,0.000103722,0.045780347,0.723390606,0.495761371,0.666012329,0.323758368,0.01398143,0,0.003223354,0.624110129,0.026791194,0.565158574,1,0.072056116,0
4555,Adcon Capital,1850000000,187000000,0.465499107,910000000,0.708978642,0.32542265,0.170520449,0.022612401,0.848057133,0.217575791,6300000000,0.000437301,0.263870045,0.390317052,0.010424928,0.003451085,0.633097149,0.0075981,0.006202482,0.16956489,0.058470765,0.000590425,0.010715704,174000000,0.000298817,0.020322581,0.389158997,0.029669669,0.32079599,0.088312333,0.004591595,0.003708698,0.351672977,0.277641449,0.015410893,0.00042776,0.932506983,0.002250167,0.003016551,0.000493023,0.000226147,0.000164184,0.106383495,0.650672555,0.460739364,0.612641524,0.31588805,0.028017844,0,0.030796675,0.620842844,0.027295099,0.566785414,1,0.027493326,0
41287,Intelli.Capital.,0.000309096,0,0.461734732,0.000641064,0,0.317783122,0.162988627,0.020671564,0.847944858,0.215916828,5680000000,0.000420282,0.263647808,0.376662568,0.011719152,0.000972567,0.62919823,0.004812191,0.005452874,0.162001357,0.014992504,0.003357917,0.001883723,74500000,2120000000,0.011290323,0.328000271,0.17510636,0.057533145,0.024221302,0.001819659,0.002146072,0.341224582,0.277844585,0.025903841,0.013234621,0.925238078,0.001967887,0.011303561,0.00097681,0.000161689,0.000165495,0.312964872,0.646786041,0.460226463,0.566479644,0.315115765,0.024969551,0,0.006081506,0.577710207,0.026683241,0.564585308,1,0.037213512,0
3766,Bhaskar Agrochem,0.000170564,9030000000,0.45972002,0.000612061,0.141613524,,0.176319952,0.022128369,0.848012206,0.217582636,0.000107252,0.000661042,0.263922885,0.371400097,0.008230864,0.005469209,0.632043397,0.006545746,0.005132769,0.174662544,0.109445277,0.000681728,0.009285406,8410000000,0.000124066,0.030806452,0.393421677,0.007016221,0.386244309,0.095306293,0.006088573,0.004387157,0.336235735,0.277472875,0.005884946,0.002176854,0.934330997,0.002292855,0.021459518,0.000222543,0.000172623,0.0001142,0.421545327,0.677740148,0.466421122,0.54682766,0.320137685,0.035300019,0,0.002150799,0.623741212,0.027344443,0.566889977,1,0.030210776,0
26084,Chandrima Mercan,5540000000,0,0.484126385,0.00040304,0,0.322734668,0.171650222,0.022011964,0.847955975,0.217501074,6810000000,0.000448455,0.26403245,0.380434783,0.006250839,0.004749921,0.633249545,0.008393292,0.005158019,0.170703567,0.025487256,0.003191543,0.001981069,19100000,2120000000,0.014032258,0.394326225,0.103415966,0.042111786,0.008884753,0.006389584,0.003410979,0.346968007,0.27697486,0,0.295416701,0.932498301,0.002324356,0.005627644,6450000000,7370000000,3870000000,0.617914731,0.635195139,0.457885162,0.593590935,0.313183682,0.046052112,0,0.020548485,0.623731997,0.028732568,0.568421211,1,0.025882933,0
26249,Nitu Trading Co,0.000174842,1000000000,0.460454778,0.000565057,0,0.316686709,0.169014085,0.021993806,0.847895814,0.217562059,9340000000,0.000508321,0.263245293,0.37507917,0.010956596,0.008812994,0.634330694,0.003385951,0.005589275,0.168071789,0.070464768,0.000643178,0.009832762,0.000126872,0.000182316,0.019032258,0.39104724,0.00688272,0.272033546,0.038686533,0.008852224,0.003617617,0.338803258,0.277198643,0.005785853,0.004342737,0.94214951,0.002232349,0.014572717,0.000212903,0.000181484,6850000000,0.252080184,0.606365478,0.44788011,0.55966205,0.309884573,0.026681819,0,0.001219051,0.624018178,0.025981584,0.548655304,1,0.048139984,0
69481,KMS Medisurgi,3970000000,0,0.461565302,0.000547055,0.255896346,0.318561222,0.179483317,0.022077404,0.848022512,0.21757441,6480000000,0.000559777,0.263758149,0.375349279,0.010126021,0.006072463,0.632769414,0.014462105,0.008276001,0.177874972,0.257871064,0.000831871,0.007597228,9690000000,0.003241593,0.094032258,0.410008819,0.004654761,0.581028794,0.020481526,0.006871577,0.000709666,0.341085889,0.277380581,0.008754375,0.004537089,0.933282903,0.002276955,0.021000133,0.000120864,864000000,865000000,0.040520773,0.647407146,0.45990601,0.567137617,0.315642028,0.028830678,0,0.00315546,0.623900974,0.02773376,0.56753397,1,0.019376005,0
2611,Progressive Finl,6060000000,0,0.464183924,0.000292029,0.009009009,0.324998232,0.172704677,0.022453691,0.848224381,0.217631463,5640000000,0.000451899,0.265317699,0.390559219,0.006703255,5800000000,0.63243483,0.008441624,0.009004336,0.171517985,0.031484258,0.010869102,0.000581512,65000000,0.000500802,0.015967742,0.545453518,0.085131629,0.015774566,0.001597455,0.000119993,5690000000,0.349014054,0.281365074,0.017347844,0,0.932217514,0.00232939,0.007644288,0.000664994,1920000000,517000000,0.034520566,0.643253947,0.459332613,0.603100672,0.314624453,0.043059174,0,0.006559763,0.616930697,0.02768109,0.567461913,1,0.025794522,0
6076,Wellness Noni,8950000000,0,0.461530074,0.00070407,0,0.318172172,0.168185584,0.022068223,0.848029793,0.2173423,6890000000,0.000441718,0.263933764,0.377202787,0.007813392,0.001446062,0.639340215,0.018816513,0.013915943,0.167227208,0.031484258,0.00046463,0.013605332,726000000,0.001221744,0.019032258,0.408482395,0.006804509,0.23593233,0.005026762,0.002458664,0.000157044,0.341005488,0.2784411,0.014176704,0.004360826,0.930573974,0.002193206,0.009377463,0.00096041,0.000320362,1760000000,0.013192194,0.643480185,0.459345272,0.566875343,0.314722958,0.037129299,0,0.052579978,0.62041708,0.022121402,0.571671042,1,0.017274842,1
6433,Vikalp Secur.,0.000110433,0,0.45528799,0.000352035,0.086547221,0.290832567,0.178278226,0.02333389,0.848467047,0.217689096,0.000113086,0.000482119,0.264600477,0.323218211,0.007447715,0.001016236,0.632199216,0.020075872,0.079487552,0.177286781,0.110944528,0.001600844,0.003951891,2370000000,0.000325294,0.042096774,0.469980326,0.000731695,0.174255783,0.019779888,0.001589805,0.000553626,0.32432976,0.278962633,0.015475389,0.002560828,0.930648139,0.002307708,0.021058136,0.000341807,7490000000,2380000000,0.001429335,0.648139561,0.459930816,0.457716206,0.316114302,0.038895212,0,0.001444625,0.622581049,0.026933492,0.56575652,1,0.016836002,0
24634,Akashdeep Metal,63900000,0,0.45356349,0.000232023,0,0.312548631,0.15990058,0.022082967,0.847947575,0.217380063,5660000000,0.000410649,0.263275598,0.362374725,0.01513443,0.014375155,0.630486569,0.002931816,0.012274681,0.158939748,0.373313343,0.001631278,0.003875893,0.003182512,0.006792593,0.060967742,0.394394066,0.004706483,0.637816263,0.104903968,0.01505634,0.007170942,0.317178592,0.276986575,0.000554949,0,0.917002742,0.002110513,0.053919233,5170000000,5930000000,2900000000,0.028440712,0.616469593,0.450148092,0.508406551,0.311300024,0.019379016,0,0.000507867,0.624118645,0.026750722,0.564957923,1,0.053752868,0
1770,Blue Blends Pet.,0.000126159,3920000000,0.462066883,0.000619062,0,0.31841975,0.165022219,0.022006243,0.846241886,0.217594135,5820000000,0.000425073,0.263814874,0.377081703,0.004984696,0.002356869,0.626939357,0.011037854,0.005094949,0.164406907,0.095952024,0.001075345,0.005881725,9310000000,0.000111962,0.031612903,0.389656498,0.012905219,0.136982077,0.011839115,0.002554618,0.000646245,0.341816116,0.275622441,0.006629086,0.013818773,0.909745325,0.002140814,0.02164235,9830000000,5140000000,1300000000,0.427835711,0.644138014,0.459465025,0.570682871,0.314814723,0.057153439,0,0.002807943,0.622586177,0.026125058,0.556566839,1,0.022178574,1
3133,Uniroyal Marine,0.000397905,0.000410711,0.440054352,0.000794079,0,0.288003112,0.179633953,0.022262237,0.848213558,0.217671516,0.000214424,0.000811042,0.266678322,0.315571327,0.016410557,0.007526011,0.630999233,0.004932564,0.013774731,0.177460222,0.220389805,0.001083461,0.005837322,6060000000,0.003290009,0.044193548,0.394314918,0.000519329,0.579235869,0.103330435,0.00983974,0.005106204,0.278264863,0.277295766,0.01731194,0,0.914525598,0.002283685,0.069345214,0.000249271,0.00015599,7550000000,0.020384813,0.643755753,0.459475349,0.352774488,0.314685006,0.017875729,0,0.000196832,0.623831329,0.026921566,0.565711908,1,0.036571746,0
7161,Corporate Merch,0.000360208,0,0.465785964,0.000553055,0,0.323654241,0.184906229,0.022077404,0.847935776,0.217577871,7060000000,0.000472985,0.264364252,0.381813271,0.006377515,0.002928307,0.63113382,0.006346948,0.005339582,0.18391524,0.122938531,0.006003672,0.001053724,8010000000,0.000182316,0.031612903,0.391997015,0.004891707,0.149095263,0.085435494,0.003410727,0.005657078,0.348903652,0.280502191,0.008013711,0.016926867,0.945874819,0.002317627,0.051071353,8420000000,4600000000,7870000000,0.336938464,0.679222989,0.466857473,0.597157293,0.320301905,0.04517568,0,0.013601086,0.623668668,0.026981461,0.565927334,1,0.030823673,0
24509,Minda Finance,0.000240061,156000000,0.46074499,0.00050005,0,0.314352409,0.137531069,0.022056781,0.813643479,0.217502541,5780000000,0.000362063,0.263389048,0.373421259,0.003276745,0.001348119,0.629643772,0.03559033,0.004863082,0.13648292,0.058470765,0.000732452,0.008639851,3290000000,5450000000,0.034354839,0.390447977,0.018384061,0.131399977,0.001006868,0.001315525,3110000000,0.339306744,0.276579212,0.005419683,0.009774564,0.914635424,0.002070628,0.035169583,0.000207516,8670000000,181000000,0.586725067,0.642170766,0.459191772,0.554437675,0.314221842,0.084560832,0,0.005850396,0.622856681,0.026543839,0.56361882,1,0.01396798,1
67535,Kayel Securities,0.001284259,0.000193386,0.461889065,0.000356036,0,,0.150636439,0.022425072,0.848046698,0.21760703,0.000244456,0.000773411,0.264860014,0.37988525,0.005544444,0.002487252,0.630407803,0.027652997,0.006076092,0.153623407,0.068965517,0.000746655,0.008463946,319000000,0.000569643,0.036129032,0.388491893,0.001008701,0.54124191,0.120905321,0.005439752,0.003578754,0.34181503,0.276663355,0.000628367,1220000000,0.904148485,0.002182359,0.071336392,0.000494943,0.000502047,0.000291736,0.052224534,0.679313791,0.463469504,0.572939278,0.328168721,0.051651449,0,0.000365695,0.623712359,0.026754557,0.564977622,1,0.015035238,0
24636,Asia Capital,994000000,1900000000,0.461298575,0.00029703,0.310861423,0.317181863,0.185056865,0.022037186,0.847979903,0.217581953,7630000000,0.000455867,0.263854504,0.374511009,0.007941941,0.004036871,0.631606759,0.011301398,0.005482101,0.184118845,0.085457271,0.000586367,0.010794263,3320000000,0.000192907,0.028548387,0.395366455,0.006050949,0.33086073,0.044504246,0.004278972,0.001694156,0.340437415,0.277924547,0.009810133,0.005330141,0.944119169,0.002375649,0.011808576,0.000302008,0.000169229,6090000000,0.203600633,0.653220988,0.460880299,0.563457421,0.316709144,0.036546587,0,0.001436145,0.621136337,0.027062977,0.566189317,1,0.021903754,0
4881,Moongipa Capital,8040000000,0,0.457951905,0.000212021,0.096467254,0.293980335,0.200195827,0.022077468,0.848019547,0.217587415,8450000000,0.000526537,0.263633821,0.335717745,0.008020568,0.000306929,0.631095807,0.02026555,0.005750787,0.199268532,0.052473763,0.01054447,0.000599444,535000000,0.000268557,0.027580645,0.68031026,0.120385092,0.049845601,0.028324089,0.000332378,0.000712948,0.330463954,0.278856258,0.020198938,0,0.940924919,0.003003086,0.005390283,0.00080212,4140000000,6540000000,0.085744878,0.647754088,0.459880503,0.497695786,0.316009025,0.036197409,0,0.010646556,0.619526039,0.026800628,0.565203154,1,0.016774753,0
12835,Sparc Systems,0.0002544,0.000119868,0.463571626,0.000437044,0,0.319516163,0.129697974,0.022024717,0.847962386,0.217447741,2010000000,0.000264666,0.261587057,0.393726016,0.005243041,0.002311953,0.630516363,0.021486608,0.007724752,0.128700701,0.194902549,0.001099693,0.005746807,0.000224511,0.003139466,0.057903226,0.368716221,0.001132552,0.475370711,0.03784489,0.004464708,0.001051565,0.346423942,0.276312248,0.002366226,0,0.810266879,0.002015415,0.200682107,591000000,5520000000,1320000000,0.028322712,0.53801611,0.446325735,0.603193276,0.281897518,0.054477339,0,0.000440278,0.62368563,0.02676176,0.565014215,1,0.016405183,0
7083,Northlink Fiscal,3490000000,0,0.457611367,0.000593059,0.259236765,0.28025748,0.206296603,0.022160386,0.848118858,0.217616985,0.000116176,0.000494721,0.264399997,0.341948884,0.008329459,0.003947662,0.631863262,0.025007523,0.007321694,0.205331423,0.382308846,0.001314762,0.004810069,0.000139292,0.003925467,0.144354839,0.413242577,0.004962328,0.50584276,0.010910516,0.004798367,0.000305714,0.331175801,0.277743122,0.009470156,0.004480383,0.936334535,0.002379909,0.017128158,0.000101067,6020000000,385000000,0.042453264,0.643535286,0.459346119,0.498525791,0.31477666,0.034891722,0,0.002823399,0.623437297,0.027186636,0.566530594,1,0.015540637,0
66951,P R Holdings,5870000000,170000000,0.465641697,0.000325033,0.167425853,,0.191157641,0.022178449,0.848129528,0.217626127,7080000000,0.000477278,0.264370469,0.378460191,0.021104458,0.01212933,0.631026287,0.007654638,0.005350566,0.190196818,0.1994003,0.001209256,0.005231046,9190000000,0.000269313,0.049354839,0.401381696,0.014998268,0.317447741,0.027212331,0.012061671,0.002967963,0.345016725,0.277278095,0.023688842,0.016773095,0.94546053,0.002528084,0.015802027,0.000104007,6150000000,1540000000,0.372428421,0.63508427,0.457796139,0.583688988,0.313222606,0.013890063,0,0.001871751,0.624324032,0.026905899,0.565651926,1,0.027368382,0
71476,Trident Texofab,0.00055228,1360000000,0.447321406,0.000245025,0,0.28436019,0.101453642,0.022041089,0.833919507,0.216558813,6160000000,0.00024056,0.258740704,0.025828024,0.00541652,0.003194063,0.630569102,0.048233159,0.005471422,0.100075409,0.140929535,0.001369543,0.004619648,0.000376796,0.000764063,0.038548387,0.336989213,0.00361927,0.722708384,0.100675438,0.004985387,0.002057702,0.298431991,0.276425372,0.00147068,0,0.858314494,0.00199662,0.163012494,0.00021274,0.000205084,7660000000,0.060306746,0.623559255,0.457275889,0.227030054,0.303286934,0.052813988,0,0.00045288,0.623691954,0.026777694,0.565093376,1,0.012991339,1
14328,Pushpsons Inds,0.000109855,0,0.460594013,0.000358036,0.119546513,0.316333027,0.171424268,0.022321261,0.848489317,0.217852503,7220000000,0.000447632,0.264047991,0.374110503,0.011623053,0.000628207,0.633880015,0.005502512,0.007944245,0.170462258,0.026986507,0.011508222,0.000549917,459000000,0.000205011,0.013225806,0.500373126,0.06665272,0.061439562,0.031640995,0.001085922,0.001666443,0.338618731,0.277915495,0.027548575,0.002503721,0.934569606,0.002272618,0.010237929,0.001030908,0.000105119,0.000136612,0.059337072,0.633664135,0.457169076,0.557187704,0.313181331,0.025173931,0,0.01082059,0.621252913,0.026978851,0.565918377,1,0.033910324,0
3817,VCK Cap. Mkt.,0.000391314,0,0.471865328,0.000221022,0.138576779,0.325245809,0.188370867,0.022096068,0.848034217,0.217598412,7380000000,0.00046797,0.264464492,0.383983458,0.0063875,0.006235285,0.630751976,0.004767507,0.005569225,0.186124727,0.058470765,0.002735029,0.002311532,0.000569398,9830000000,0.018387097,0.396451912,0.006314886,0.173581413,0.022187573,0.006350775,0.002314947,0.355477439,0.277169307,0.000451685,0.026364347,0.948551169,0.002414862,0.029509498,0.000119366,0.000127418,4350000000,0.267943974,0.641008527,0.458797611,0.613829214,0.314293424,0.045108336,0,0.008303988,0.623750554,0.026829569,0.565335131,1,0.037458261,0
5160,Sheetal Diamonds,0.000335115,0.000176916,0.455908675,0.003393339,0,0.316226922,0.158017624,0.022026171,0.847876192,0.217527611,4710000000,0.000418385,0.262580911,0.373328117,0.050722463,0.029077827,0.630444104,0.000924685,0.006066442,0.157039439,0.106446777,0.000557962,0.011316856,3020000000,0.000318486,0.022419355,0.389057235,0.004826263,0.446928356,0.10734957,0.029507184,0.020315921,0.3263006,0.277213706,0.055093617,0.000471122,0.926982838,0.002139376,0.064585696,0.000246059,0.000149318,9720000000,0.19288067,0.651225226,0.466192793,0.550335551,0.315421581,0.005651242,0,0.001403772,0.623972826,0.026749094,0.564949518,1,0.136202536,0
19639,Agro Extracts.,0.000120262,3500000000,0.478256712,0.000340034,0.231602389,0.3265898,0.194772916,0.022074497,0.848014171,0.217590557,6710000000,0.000452373,0.263819537,0.379112179,0.025006474,0.021334095,0.630612252,0.001654219,0.005883212,0.193801372,0.124437781,0.001195053,0.005288258,0.000139292,0.000346476,0.02483871,0.406175799,0.007337811,0.535605087,0.38149651,0.021927325,0.04497539,0.385697523,0.277059343,0.008297855,706000000,0.949727072,0.002687225,0.017452847,0.000187604,0.000175572,0.000336735,0.20574965,0.619754511,0.447008372,0.634754863,0.312005515,0.011701608,0,0.001349092,0.624643171,0.026791166,0.565158441,1,0.084841329,0
70254,Danube Indust.,8590000000,4750000000,0.46186558,0.000413041,0,0.317783122,0.156963169,0.022016357,0.847917495,0.21758261,4820000000,0.000394179,0.263804773,0.376988562,0.010839904,0.008955229,0.62963795,0.011923326,0.006639577,0.158758766,0.184407796,0.000990129,0.006383824,0.000307437,0.000972856,0.054516129,0.391748264,0.005944791,0.357707353,,0.009152541,0.002182319,0.341232077,0.277161379,0.004710659,0.025067695,0.923350616,0.002122029,0.037930882,6960000000,6440000000,1550000000,0.11289969,0.597355331,0.452326199,0.567732693,0.304789904,0.026963485,0,0.034634673,0.623945642,0.026572283,0.563842141,1,0.021301437,0
3456,Mewat Zinc,7390000000,645000000,0.472655444,0.000206021,0.237372204,0.338402773,0.19755969,0.022102847,0.848063721,0.217601163,5910000000,0.000465948,0.264070526,0.390391565,0.007644906,0.00473183,0.630832112,0.008498162,0.00508783,0.193627932,0.151424288,0.001389833,0.004551335,9000000000,0.000173994,0.043064516,0.398487144,0.011302547,0.249727031,0.088841635,0.004610281,0.004781038,0.362881452,0.277905324,0.008189235,0.007582721,0.942236149,0.002603404,0.01498092,9400000000,5900000000,6140000000,0.471142779,0.654313016,0.461306577,0.6673206,0.316613272,0.037922487,0,0.005191235,0.623415855,0.026844593,0.565400928,1,0.025693746,0
5252,Libord Sec.,0.000112052,815000000,0.46844317,0.00059606,0,0.325776332,0.175792724,0.0221153,0.848149962,0.217610255,7960000000,0.000458961,0.264095391,0.382940278,0.007616201,0.006512894,0.631741346,0.005394906,0.005064861,0.17479074,0.092953523,0.000742597,0.008523719,0.00029559,7560000000,0.024193548,0.394077475,0.0189529,0.194457161,0.014044572,0.006463728,0.001336542,0.350788233,0.277359872,0.003331035,0.027219337,0.93532253,0.002351946,0.015076147,9710000000,8860000000,177000000,0.672876429,0.617813977,0.453498968,0.600934443,0.310839377,0.038062543,0,0.001490143,0.624205074,0.027162455,0.566468509,1,0.034369001,0
7631,Krishna Capital,0.000156109,0,0.471216124,0.000558056,0.10142727,0.328959468,0.174738269,0.022050713,0.847973856,0.217575333,5600000000,0.000446184,0.263703756,0.395449126,0.014071095,0.00277609,0.632177984,0.003938573,0.005941443,0.173735012,0.08095952,0.00149331,0.004231973,1530000000,0.000288982,0.022096774,0.404581534,0.038041765,0.184780982,0.048980944,0.003591989,0.002774764,0.369667821,0.27762881,0.027399196,0,0.936578394,0.002342239,0.015361672,0.000332152,853000000,6270000000,0.162015619,0.658081837,0.463534678,0.649705156,0.31659114,0.02083431,0,0.002261502,0.623506944,0.026806937,0.565232533,1,0.043000611,0
